gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_log,tenure_group,Segment,PCA1,PCA2,Segment_Name,Recommendation,Risk_Level
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65,1,6.6854238977684854,2,3,-0.49381308603828367,0.27040233969685656,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8,1,3.9473901492654373,2,0,-1.4769963645314688,-0.2984295892295338,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.25,144.55,1,4.980519670191632,2,3,-0.8654376318932591,0.717011081425669,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,1,0,32,1,2,1,0,0,2,0,0,0,0,1,2,78.9,2447.95,1,7.803414640247219,1,2,0.8349005011246604,-0.2538004783453407,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15,1,8.023273847716606,1,2,1.2742036395258438,-0.20316029866502464,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,4517.25,1,8.415880029715748,0,1,2.3200299537575635,-0.7200874333136332,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,1,3.039749158970765,2,0,-2.062770509031391,-1.3946069991422756,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,1,0,0,12,1,2,1,0,0,2,0,2,2,0,1,2,99.45,1200.15,1,7.091034710201204,2,3,0.16502250114461298,1.0591046972449347,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6,1,4.2710950739666,2,3,-1.101645941842198,0.4039753530446502,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6,1,5.967684018442578,2,3,-0.6739261427888465,0.6497071194542386,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,84.85,523.5,1,6.262445427836352,2,3,-0.5253132565451629,0.7492920071874409,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65,1,7.731338441321782,1,2,0.7793636820355334,0.2615822519029132,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1,3.250374491927572,2,0,-1.9698807579618243,-1.2207795134279575,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,6903.1,1,8.83987071701526,0,1,3.852816214118351,-0.5198757495180435,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7,1,6.917408536010275,1,3,-0.21494060109113206,0.39772951646237104,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1,1,6.750048282952101,2,3,-0.2333780913292421,0.8091210698488532,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,1,6.678656530629254,2,3,-0.5440535556261664,0.17849507961405953,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,160.8,1,5.086361004624392,2,3,-0.931588219190265,0.5780796926592024,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35,1,7.069321254563527,1,3,-0.297128886442855,-0.4592091976011474,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,741.7,1,6.61029219467525,2,3,-0.4490484206109424,0.48225611145137187,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,96.15,3019.25,1,8.013094888399673,1,2,1.3502933237728014,0.2932931851704249,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,1,0,70,1,2,0,2,0,2,2,0,0,2,0,1,65.3,4759.75,1,8.468160497838927,0,1,2.56131289605835,-1.835772614061613,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,3.027715319407042,2,0,-2.067509782045144,-1.4034757484134142,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,1,4.450269224770129,2,3,-0.8352987984692556,0.9023990620826448,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1,4.256321678298823,2,3,-1.1215508884999623,0.36672660610586777,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1,5.852920612659915,1,0,-1.3669713923096838,-1.2973333797935804,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05,1,5.8722586246281026,2,0,-1.1817066102553802,-0.45743688968991464,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,1,3.814410176561146,2,0,-1.5992696082863067,-0.5272433204249118,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,1,6.375109995076221,2,3,-0.5685138722845405,0.5368998180220662,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65,1,8.03710690256227,0,4,1.3001701185156267,-1.6588915069648813,Mid-Tenure Low Spenders,"{'Risk': 'Medium', 'Strategy': 'Upsell + Retain', 'Offer': 'Offer bundled services upgrade at same price point', 'Action': 'Send monthly value report showing benefits they are missing'}",Medium
0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,415.55,1,6.032006502420918,2,3,-0.5934270996587852,0.7836991137123824,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,73.65,1,4.312810523985199,2,3,-1.043826811074406,0.5121740941525426,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,1,1,33,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2405.05,1,7.785741677698578,1,2,0.7586383085307231,-0.44851122695090206,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15,1,8.402713443891228,0,1,2.2194031438584605,-1.0307723904531017,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9,1,6.165207748127065,2,3,-0.5511463221359392,0.7371844820065458,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4,1,6.506381788777226,2,3,-0.4113646291155031,0.6923473542616949,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,73.85,926.25,1,6.8322232163697,2,3,-0.4361134146003294,0.20177946179966114,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,1,1,49,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2541.25,1,7.8408047946712465,0,4,0.8960651170968431,-1.5993869156364515,Mid-Tenure Low Spenders,"{'Risk': 'Medium', 'Strategy': 'Upsell + Retain', 'Offer': 'Offer bundled services upgrade at same price point', 'Action': 'Send monthly value report showing benefits they are missing'}",Medium
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,1,3.8501476017100584,2,0,-1.5679904063955343,-0.4687095752353965,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,1156.1,1,7.0536721538822915,1,3,-0.12899842259973213,0.28532457663948224,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1,7.06373286043649,1,3,-0.2351004366776822,-0.008316267842700726,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,1,8.272289598319464,0,2,1.8867777218278317,-0.3484066988213956,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,1,5.405825574263321,2,0,-1.382611800264398,-0.5763621972218573,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,1,5.308762624409575,2,0,-1.313977482640428,-0.34752491414032655,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
1,0,1,1,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7,1,7.951453691772792,1,2,1.1935051271935095,0.29568369985648946,Mid-Tenure High Spenders,"{'Risk': 'High', 'Strategy': 'Value Enhancement', 'Offer': 'Upgrade to annual contract with 15% discount and free add-on services', 'Action': 'Send personalized email with tailored upgrade offer'}",High
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,4.264790324535862,2,3,-1.1101766332669538,0.3880116043566009,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,1,5.694068782468562,2,0,-1.4420493065107214,-1.0743480325730503,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.1,81.1,1,4.407938016458383,2,3,-0.9025964752645543,0.776462822432475,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,20.55,1,3.070375816549757,2,0,-2.050448399195632,-1.3715482510373151,New Low-Value Customers,"{'Risk': 'Medium', 'Strategy': 'Onboarding Support', 'Offer': 'Provide free onboarding assistance and offer a 10% discount on first 3 months', 'Action': 'Assign dedicated support agent for first 30 days'}",Medium
0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,106.6,6428.4,1,8.768636500280573,0,1,3.6148702825269545,-0.36518540815451694,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9,1,8.7409605481234,0,1,3.4951715948776423,-0.2957610978869741,Loyal Premium Customers,"{'Risk': 'Very High', 'Strategy': 'Loyalty Reward', 'Offer': 'Offer exclusive VIP loyalty program with 20% discount and priority support', 'Action': 'Personal call from retention team within 24 hours'}",Very High
0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,89.45,240.45,1,5.486662412319551,2,3,-0.6301437714102983,1.0114612024222775,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,1,5.756691130311603,2,3,-0.44737962631048306,1.3034529895082665,New Price-Shocked Customers,"{'Risk': 'Very High', 'Strategy': 'Price Reduction', 'Offer': 'Immediately offer 25% price reduction or downgrade to affordable plan', 'Action': 'Trigger automated discount coupon within 48 hours of signup'}",Very High
